hotel_id,name,address,price,overall_rating,total_review,review_catagory,cleanliness_rating,location_rating,value_for_money_rating,facilities_rating,service_rating,free_wifi,fitness_center,swimming_pool,airport_transfer,car_parking,free_breakfast,facilitie_features,image_1,image_2,image_3
13823117,Hotel Mercure Paris Gennevilliers,"3 Avenue Des Louvresses Zac Des Louvresses, Gennevilliers, Paris, France, 92230",from $ 152,6.2,From 2 reviews,Good,6.0,6.0,7.0,6.0,6.0,True,True,False,False,True,False,"english, french, spanish, free wi-fi in all rooms!, internet services, fitness center, on-site entertainment, anti-viral cleaning products, breakfast in room, cashless payment service, doctor/nurse on call, first aid kit, free face masks, hot water linen and laundry washing, individually-wrapped food options, physical distancing of at least 1 meter, rooms sanitized between stays, safe dining setup, shared stationery removed, staff trained in safety protocol, alternative meal arrangement, bar, happy hour, restaurants, room service, vending machine, air conditioning in public area, concierge, daily housekeeping, dry cleaning, elevator, facilities for disabled guests, food delivery, heating in public area, invoice provided, ironing service, library, luggage storage, meeting/banquet facilities, safety deposit boxes, smoke-free property, smoking area, terrace, family room, kids meal, cctv in common areas, cctv outside property, check-in/out [express], fire extinguisher, front desk [24-hour], non-smoking rooms, pets allowed, safety/security feature, security [24-hour], smoke alarms, soundproof rooms, car park [on-site], cuisine: european, french , menu: buffet, a-la-carte , basilique du sacre-coeur de montmartre6.8 km, champs-elysees8.1 km, luxembourg gardens11.0 km, pont d'épinay660 m, irving680 m, passage de verdure810 m, gennevilliers rer train station1.0 km, tilliers-rer1.1 km, petit lac1.3 km, centre equestre de gennevilliers1.5 km, gymnase jean guimier1.6 km, stade louis boury2.0 km, asnières – gennevilliers – les courtilles metro station2.1 km, ",https://pix8.agoda.net/hotelImages/6561427/0/03ef24f8d1ab2257ecb809e26cf68994.jpg?ca=21&ce=0&s=1024x768,https://q-xx.bstatic.com/xdata/images/hotel/840x460/176607923.jpg?k=476cc887c2a24647ef9a6c644f6d3cb0b3b1f330c9bec1f71cf2244c02dbadf9&o=,https://pix8.agoda.net/hotelImages/21608364/0/f8845948426c387b651d3a7a5784c39f.jpg?ca=17&ce=1&s=1024x768
31126091,Nice 22m at 4min from the Place de la Bastille,"11th - Bastille - Republique, Paris, France",,,,,,,,,,False,False,False,False,False,False,"english, french, heater, linens, coffee or tea, kitchen, towels, elevator, check-in from: 03:00 pm, check-out until: 11:00 am, local tax id/ rental license: 7511106038528, ",https://q-xx.bstatic.com/xdata/images/hotel/840x460/346730014.jpg?k=18de6e608067f548dfe049e599f4dbf036a7339398adef5079fa7d2a0bb6e8c3&o=,https://q-xx.bstatic.com/xdata/images/hotel/840x460/346730029.jpg?k=c9d973b5acfbb696cadd07a514dc1f5df6a1bdee89cc5d0435ef5e3ace272ec5&o=,https://q-xx.bstatic.com/xdata/images/hotel/840x460/346730029.jpg?k=c9d973b5acfbb696cadd07a514dc1f5df6a1bdee89cc5d0435ef5e3ace272ec5&o=
11130,Park Inn by Radisson Berlin Alexanderplatz,"Alexanderplatz 7, Mitte, Berlin, Germany, 10178",from $ 363,,"From 2,505 reviews",Excellent,8.3,9.3,7.7,7.4,7.9,True,True,False,False,True,False,"english, french, german, italian, spanish, wheelchair accessible, free wi-fi in all rooms!, internet services, wi-fi in public areas, fitness center, golf course [on-site], hot tub, massage, on-site entertainment, sauna, spa, ticket services, tours, anti-viral cleaning products, breakfast in room, cashless payment service, daily disinfection in all rooms, daily disinfection in common areas, face coverings on staff, first aid kit, free face masks, hand sanitizer, hot water linen and laundry washing, hygiene certification, individually-wrapped food options, physical distancing of at least 1 meter, professional-grade sanitizing services, protective screens in common areas, room sanitization opt-out available, rooms sanitized between stays, safe dining setup, sanitized kitchen and tableware items, staff trained in safety protocol, temperature check for guests and staff, alternative meal arrangement, bar, coffee shop, kitchen, restaurants, room service, vending machine, hot spring bath, air conditioning in public area, cash withdrawal, concierge, contactless check-in/out, convenience store, currency exchange, daily housekeeping, doorman , dry cleaning, elevator, facilities for disabled guests, food delivery, gift/souvenir shop, heating in public area, invoice provided, ironing service, laundry service, luggage storage, meeting/banquet facilities, safety deposit boxes, salon, shops, smoke-free property, smoking area, terrace, babysitting service, kids meal, allergy-free rooms, cctv in common areas, cctv outside property, check-in/out [express], check-in [24-hour], fire extinguisher, front desk [24-hour], non-smoking rooms, pets allowed, safety/security feature, security [24-hour], smoke alarms, soundproof rooms, car park [charges apply], car park [on-site], car power charging station, rental car , air conditioning, free bottled water, internet access – wireless, non-smoking, cuisine: international , menu: a-la-carte , cuisine: german , menu: buffet , cuisine: international, mediterranean , menu: buffet , berliner fernsehturm320 m, checkpoint charlie2.3 km, topography of terror2.6 km, casino berlin, panorama terrace30 m, berlin tourist info30 m, galeria kaufhof department store100 m, alexanderplatz100 m, alexanderplatz public square130 m, neue mitte150 m, brunnen der volkerfreundschaft150 m, haus der elektroindustrie building160 m, neptun apotheke180 m, check-in from: 03:00 pm, check-out until: 12:00 pm, distance from city center: 0.1 km, travel time to airport (minutes): 35, breakfast charge (unless included in room price): 24 eur, non-smoking rooms/floors: no, number of bars/lounges: 1, number of floors: 40, number of restaurants: 2, number of rooms : 1028, room voltage: 230, year property opened: 1970, most recent renovation: 2015, daily parking fee: 24 eur, ",https://pix8.agoda.net/hotelImages/5080260/0/fe5bede21e785dd1939b6c6be700ad1f.jpg?ca=9&ce=1&s=1024x768,https://pix8.agoda.net/hotelImages/9455355/354983586/983d99b1587038e32dc2897ffbbc1baa.jpg?ca=20&ce=1&s=1024x768,https://pix8.agoda.net/hotelImages/111/11130/11130_16082219230045695039.jpg?ca=6&ce=1&s=1024x768
59871,a&o Berlin Mitte,"Koepenicker Street 127-129, Mitte, Berlin, Germany, 10179",from $ 53,,From 772 reviews,Very good,7.0,7.6,7.1,6.7,7.0,True,False,False,False,True,False,"english, german, free wi-fi in all rooms!, internet services, wi-fi in public areas, billiards, karaoke, ticket services, tours, anti-viral cleaning products, cashless payment service, daily disinfection in common areas, doctor/nurse on call, face coverings on staff, first aid kit, guest rooms seal after sanitization, hand sanitizer, hot water linen and laundry washing, hygiene certification, individually-wrapped food options, physical distancing of at least 1 meter, professional-grade sanitizing services, protective screens in common areas, room sanitization opt-out available, rooms sanitized between stays, safe dining setup, sanitized kitchen and tableware items, shared stationery removed, staff trained in safety protocol, sterilizing equipment, temperature check for guests and staff, alternative meal arrangement, bar, grocery delivery, kitchen, room service, shared kitchen, vending machine, cash withdrawal, contactless check-in/out, daily housekeeping, elevator, food delivery, heating in public area, laundromat, laundry service, library, luggage storage, meeting/banquet facilities, safety deposit boxes, smoke-free property, smoking area, terrace, family room, cat-friendly, cctv outside property, dog-friendly, fire extinguisher, front desk [24-hour], non-smoking rooms, pets allowed, smoke alarms, bicycle parking, car park [charges apply], car park [nearby], car park [on-site], car power charging station, taxi service, bicycle rental, blackout curtains, daily housekeeping, desk, free bottled water, hair dryer, heating, in-room safe box, ironing facilities, linens, non-smoking, private bathroom, satellite/cable channels, shower, toiletries, wi-fi [free], berliner fernsehturm1.7 km, checkpoint charlie2.3 km, topography of terror2.7 km, norddeutsche eiswerke a. g. & eisfabrik160 m, kiki blofeld bar270 m, urban sports club300 m, tresor club300 m, holzmarkt eg330 m, radialsystem v performing arts340 m, katerholzig berlin350 m, holzmarkt brauerei350 m, radialsystem350 m, bar 25360 m, check-in from: 03:00 pm, check-out until: 10:00 am, distance from city center: 2 km, breakfast charge (unless included in room price): 8.9 eur, non-smoking rooms/floors: no, number of bars/lounges: 1, number of floors: 8, number of rooms : 482, room voltage: 220, most recent renovation: 2018, daily parking fee: 19 eur, ",https://pix8.agoda.net/hotelImages/59871/-1/7bd41d16eade3cb42dd291e383b505d9.jpg?ca=13&ce=1&s=1024x768,https://pix8.agoda.net/hotelImages/59871/-1/8c9436bc57d44545d04b3919b0d191ae.jpg?ca=13&ce=1&s=1024x768,https://pix8.agoda.net/hotelImages/59871/-1/0ecc64c38b1c5cfa3f05b660c9455f36.jpg?ca=7&ce=1&s=1024x768
149943,Leonardo Hotel Berlin,"Wilmersdorfer Str. 32, Charlottenburg, Berlin, Germany, 10585",from $ 136,,From 370 reviews,Excellent,8.7,8.6,8.4,7.8,8.6,True,True,False,False,True,False,"english, german, wheelchair accessible, free wi-fi in all rooms!, internet services, wi-fi in public areas, fitness center, ticket services, tours, anti-viral cleaning products, cashless payment service, daily disinfection in all rooms, daily disinfection in common areas, face coverings on staff, first aid kit, free face masks, hand sanitizer, hot water linen and laundry washing, individually-wrapped food options, professional-grade sanitizing services, protective screens in common areas, room sanitization opt-out available, sanitized kitchen and tableware items, staff trained in safety protocol, sterilizing equipment, alternative meal arrangement, bar, coffee shop, restaurants, room service, vending machine, air conditioning in public area, concierge, contactless check-in/out, daily housekeeping, dry cleaning, elevator, facilities for disabled guests, food delivery, heating in public area, ironing service, laundry service, luggage storage, meeting/banquet facilities, safety deposit boxes, smoke-free property, smoking area, kids meal, allergy-free rooms, cctv in common areas, fire extinguisher, front desk [24-hour], non-smoking rooms, pets allowed, safety/security feature, soundproof rooms, car park [charges apply], bicycle rental, air conditioning, coffee/tea maker, daily housekeeping, desk, free bottled water, hair dryer, heating, individual air conditioning, in-room safe box, internet access – wireless, ironing facilities, non-smoking, private bathroom, satellite/cable channels, shower, soundproofing, telephone, toiletries, wi-fi [free], topography of terror5.4 km, checkpoint charlie5.8 km, berliner fernsehturm7.2 km, bismarckstrasse subway station160 m, deutsche oper berlin260 m, deutsche oper opera house280 m, wilmersdorfer arcaden360 m, deutsche oper subway station420 m, richard-wagner-platz subway station480 m, ski-shop charlottenburg490 m, berlin institute for population and development520 m, rathaus charlottenburg550 m, sophie-charlotte-platz subway station580 m, check-in from: 03:00 pm, check-out until: 12:00 pm, distance from city center: 5.5 km, travel time to airport (minutes): 10, breakfast charge (unless included in room price): 15 eur, non-smoking rooms/floors: yes, number of bars/lounges: 1, number of floors: 6, number of restaurants: 1, number of rooms : 274, year property opened: 2009, most recent renovation: 2009, daily parking fee: 18 eur, ",https://pix8.agoda.net/hotelImages/149943/13230330/e550c9f379d0917c0cbb9c8b6a160bab.jpg?ce=0&s=1024x768,https://pix8.agoda.net/hotelImages/149943/13230330/717cdcc9aec937bfe17eb8c9061957a8.jpg?ce=0&s=1024x768,https://pix8.agoda.net/hotelImages/5083510/0/2824c0dd55deca28fca8ec37c5cce590.jpg?ca=23&ce=0&s=1024x768
3278452,ARCOTEL John F - am Gendarmenmarkt,"Werderscher Markt 11, Mitte, Berlin, Germany, 10117",,,"From 3,409 reviews",Excellent,8.8,9.5,8.4,8.4,8.9,True,True,False,False,True,False,"english, arabic, french, german, spanish, turkish, free wi-fi in all rooms!, internet services, wi-fi in public areas, fitness center, on-site entertainment, sauna, spa, anti-viral cleaning products, body thermometer, breakfast in room, cashless payment service, first aid kit, free face masks, hand sanitizer, hot water linen and laundry washing, professional-grade sanitizing services, room sanitization opt-out available, rooms sanitized between stays, sanitized kitchen and tableware items, shared stationery removed, staff trained in safety protocol, alternative meal arrangement, bar, coffee shop, restaurants, room service, air conditioning in public area, daily housekeeping, dry cleaning, elevator, facilities for disabled guests, food delivery, heating in public area, ironing service, laundry service, luggage storage, meeting/banquet facilities, safety deposit boxes, smoke-free property, smoking area, terrace, family room, cctv in common areas, check-in/out [express], fire extinguisher, front desk [24-hour], non-smoking rooms, pets allowed, smoke alarms, soundproof rooms, car park [on-site], menu: buffet, a-la-carte , checkpoint charlie1.0 km, berliner fernsehturm1.0 km, topography of terror1.3 km, friedrichswerder church (friedrichswerdersche kirche)70 m, pierre boulez saal120 m, sankt-hedwigs-kathedrale cathedral190 m, schinkelplatz200 m, prussian pomp220 m, palaispopulaire220 m, cathedral of st. hedwig - domgemeinde st. hedwig220 m, schlossbrücke220 m, mendelssohn exhibit240 m, staatsratsgebaude building250 m, check-in from: 03:00 pm, check-in until: 12:00 am, check-out from: 01:00 am, check-out until: 12:00 pm, ",https://q-xx.bstatic.com/xdata/images/hotel/840x460/134124121.jpg?k=77d7b5df64243a031d60e70a7d470bb84fd2060e037bd90a66f906f2766f56e6&o=,https://q-xx.bstatic.com/xdata/images/hotel/840x460/134124197.jpg?k=68c9e40bff87a8609f006c4069791743859e1737dcb95805f4383025ed9acb79&o=,https://q-xx.bstatic.com/xdata/images/hotel/840x460/134124972.jpg?k=a514b1e224957dc0ac93a3e9c4818eaceb08cafaf1051233ebe85102e5a17313&o=
11383,Novotel Berlin Mitte Hotel,"Fischerinsel 12, Mitte, Berlin, Germany",from $ 142,8.3,From 92 reviews,Excellent,8.7,8.7,8.2,7.8,8.3,True,True,False,False,True,False,"english, dutch, french, german, italian, romanian, spanish, wheelchair accessible, free wi-fi in all rooms!, internet services, wi-fi in public areas, fitness center, game room, sauna, spa, ticket services, tours, anti-viral cleaning products, body thermometer, breakfast in room, cashless payment service, daily disinfection in all rooms, daily disinfection in common areas, doctor/nurse on call, face coverings on staff, first aid kit, free face masks, guest rooms seal after sanitization, hand sanitizer, hot water linen and laundry washing, hygiene certification, individually-wrapped food options, physical distancing of at least 1 meter, professional-grade sanitizing services, protective screens in common areas, room sanitization opt-out available, rooms sanitized between stays, safe dining setup, sanitized kitchen and tableware items, shared stationery removed, staff trained in safety protocol, temperature check for guests and staff, alternative meal arrangement, bar, kitchen, restaurants, room service [24-hour], air conditioning in public area, concierge, contactless check-in/out, currency exchange, daily housekeeping, doorman , dry cleaning, elevator, facilities for disabled guests, food delivery, gift/souvenir shop, grooming service, heating in public area, invoice provided, ironing service, laundry service, luggage storage, meeting/banquet facilities, safety deposit boxes, salon, shops, smoke-free property, smoking area, terrace, babysitting service, family room, kids meal, playground, allergy-free rooms, cctv in common areas, check-in/out [express], fire extinguisher, front desk [24-hour], non-smoking rooms, pets allowed, safety/security feature, security [24-hour], smoke alarms, soundproof rooms, car park [charges apply], car park [nearby], car park [on-site], bicycle rental, air conditioning, blackout curtains, carpeting, coffee/tea maker, daily housekeeping, desk, free bottled water, hair dryer, heating, hypoallergenic, in-room safe box, ironing facilities, lan internet in room [free], laptop safe box, linens, mini bar, private bathroom, radio, safety/security feature, satellite/cable channels, shower, slippers, soundproofing, telephone, toiletries, towels, wi-fi [free], cuisine: mediterranean , menu: buffet , berliner fernsehturm830 m, checkpoint charlie1.3 km, topography of terror1.7 km, edeka ungefroren20 m, fischerinsel-apotheke50 m, gertraudenbrucke110 m, zahnarztpraxis schröter190 m, ephraim-palais historic houses250 m, jungfernbrucke250 m, australia embassy280 m, denkmal heinrich zille290 m, märkisches museum subway station290 m, zille museum310 m, check-in from: 03:00 pm, check-out until: 12:00 pm, breakfast charge (unless included in room price): 23 eur, non-smoking rooms/floors: no, number of bars/lounges: 1, number of restaurants: 1, number of rooms : 238, year property opened: 2002, ",https://pix8.agoda.net/hotelImages/113/11383/11383_17112407540059806126.jpg?ca=6&ce=1&s=1024x768,https://pix8.agoda.net/hotelImages/21627387/459351387/8b5898231fe73a1f84a4d2ffbdcb5aae.jpg?ca=24&ce=0&s=1024x768,https://q-xx.bstatic.com/xdata/images/hotel/840x460/251886723.jpg?k=594490a76b020fc17deddba4e28f9bc19731b72ae1c815fe892a06289448347e&o=
18932450,Ocak Hotel,"Behmstraße 27, Mitte, Berlin, Germany, 13357",from $ 114,,From 44 reviews,Very good,8.6,7.9,7.6,7.6,7.3,True,True,False,False,True,False,"english, arabic, german, romanian, spanish, turkish, wheelchair accessible, free wi-fi in all rooms!, internet services, wi-fi in public areas, fitness center, steamroom, ticket services, anti-viral cleaning products, body thermometer, cashless payment service, daily disinfection in all rooms, daily disinfection in common areas, face coverings on staff, first aid kit, free face masks, guest rooms seal after sanitization, hand sanitizer, hot water linen and laundry washing, individually-wrapped food options, physical distancing of at least 1 meter, professional-grade sanitizing services, room sanitization opt-out available, rooms sanitized between stays, safe dining setup, sanitized kitchen and tableware items, shared stationery removed, staff trained in safety protocol, temperature check for guests and staff, alcohol, alternative meal arrangement, bar, coffee shop, restaurants, vending machine, air conditioning in public area, cash withdrawal, contactless check-in/out, convenience store, daily housekeeping, dry cleaning, elevator, facilities for disabled guests, food delivery, heating in public area, invoice provided, luggage storage, meeting/banquet facilities, safety deposit boxes, smoke-free property, smoking area, terrace, family room, kids meal, allergy-free rooms, cctv in common areas, cctv outside property, check-in/out [private], check-in [24-hour], fire extinguisher, front desk [24-hour], non-smoking rooms, pets allowed, safety/security feature, security [24-hour], smoke alarms, soundproof rooms, bicycle parking, car park [charges apply], car park [nearby], car park [on-site], car power charging station, taxi service, closet, coffee/tea maker, free bottled water, hair dryer, in-room safe box, internet access – lan, internet access – wireless, ipod docking station, ironing facilities, lan internet in room [free], locker, mirror, non-smoking, refrigerator, shower, smoke detector, telephone, toiletries, towels, tv [flat screen], wi-fi [free], wooden/parqueted flooring, berliner fernsehturm3.5 km, checkpoint charlie4.8 km, topography of terror4.9 km, center-apotheke170 m, euler spielplatz230 m, gesundbrunnen suburban railway and underground station270 m, berlin-gesundbrunnen subway station270 m, gesundbrunnen center300 m, nordkreuz apotheke310 m, berliner unterwelten museum350 m, kleinkinderspielplatz380 m, gesundbrunnen bunker380 m, orthopädisch-unfallchirurgische gemeinschaftspraxis gesundbrunnen400 m, check-in from: 02:00 pm, check-in until: 12:00 am, check-out from: 12:01 am, check-out until: 11:00 am, reception open until: 12:00 am, distance from city center: 2.5 km, breakfast charge (unless included in room price): 14.95 eur, daily internet/wi-fi fee: 0 eur, local tax id/ rental license: de296919485, non-smoking rooms/floors: yes, number of floors: 8, number of restaurants: 1, number of rooms : 170, year property opened: 2021, most recent renovation: 2021, daily parking fee: 18 eur, ",https://pix8.agoda.net/hotelImages/189/18932450/18932450_20102721220092942558.png?ca=15&ce=1&s=1024x768,https://q-xx.bstatic.com/xdata/images/hotel/840x460/273092521.jpg?k=a0a22f63a08dcd2bd0d99d1bf2efc28a3dccd813d01670131f72a96d5b5ae713&o=,https://q-xx.bstatic.com/xdata/images/hotel/840x460/273092275.jpg?k=700cbbd455a637f5c6b2e0a451970b48872d2c4cb4e8e579e622728384f50e72&o=
11130,Park Inn by Radisson Berlin Alexanderplatz,"Alexanderplatz 7, Mitte, Berlin, Germany, 10178",from $ 363,,"From 2,505 reviews",Excellent,8.3,9.3,7.7,7.4,7.9,True,True,False,False,True,False,"english, french, german, italian, spanish, wheelchair accessible, free wi-fi in all rooms!, internet services, wi-fi in public areas, fitness center, golf course [on-site], hot tub, massage, on-site entertainment, sauna, spa, ticket services, tours, anti-viral cleaning products, breakfast in room, cashless payment service, daily disinfection in all rooms, daily disinfection in common areas, face coverings on staff, first aid kit, free face masks, hand sanitizer, hot water linen and laundry washing, hygiene certification, individually-wrapped food options, physical distancing of at least 1 meter, professional-grade sanitizing services, protective screens in common areas, room sanitization opt-out available, rooms sanitized between stays, safe dining setup, sanitized kitchen and tableware items, staff trained in safety protocol, temperature check for guests and staff, alternative meal arrangement, bar, coffee shop, kitchen, restaurants, room service, vending machine, hot spring bath, air conditioning in public area, cash withdrawal, concierge, contactless check-in/out, convenience store, currency exchange, daily housekeeping, doorman , dry cleaning, elevator, facilities for disabled guests, food delivery, gift/souvenir shop, heating in public area, invoice provided, ironing service, laundry service, luggage storage, meeting/banquet facilities, safety deposit boxes, salon, shops, smoke-free property, smoking area, terrace, babysitting service, kids meal, allergy-free rooms, cctv in common areas, cctv outside property, check-in/out [express], check-in [24-hour], fire extinguisher, front desk [24-hour], non-smoking rooms, pets allowed, safety/security feature, security [24-hour], smoke alarms, soundproof rooms, car park [charges apply], car park [on-site], car power charging station, rental car , air conditioning, free bottled water, internet access – wireless, non-smoking, cuisine: international , menu: a-la-carte , cuisine: german , menu: buffet , cuisine: international, mediterranean , menu: buffet , berliner fernsehturm320 m, checkpoint charlie2.3 km, topography of terror2.6 km, casino berlin, panorama terrace30 m, berlin tourist info30 m, galeria kaufhof department store100 m, alexanderplatz100 m, alexanderplatz public square130 m, neue mitte150 m, brunnen der volkerfreundschaft150 m, haus der elektroindustrie building160 m, neptun apotheke180 m, check-in from: 03:00 pm, check-out until: 12:00 pm, distance from city center: 0.1 km, travel time to airport (minutes): 35, breakfast charge (unless included in room price): 24 eur, non-smoking rooms/floors: no, number of bars/lounges: 1, number of floors: 40, number of restaurants: 2, number of rooms : 1028, room voltage: 230, year property opened: 1970, most recent renovation: 2015, daily parking fee: 24 eur, ",https://pix8.agoda.net/hotelImages/5080260/0/fe5bede21e785dd1939b6c6be700ad1f.jpg?ca=9&ce=1&s=1024x768,https://pix8.agoda.net/hotelImages/9455355/354983586/983d99b1587038e32dc2897ffbbc1baa.jpg?ca=20&ce=1&s=1024x768,https://pix8.agoda.net/hotelImages/111/11130/11130_16082219230045695039.jpg?ca=6&ce=1&s=1024x768
59871,a&o Berlin Mitte,"Koepenicker Street 127-129, Mitte, Berlin, Germany, 10179",from $ 53,,From 772 reviews,Very good,7.0,7.6,7.1,6.7,7.0,True,False,False,False,True,False,"english, german, free wi-fi in all rooms!, internet services, wi-fi in public areas, billiards, karaoke, ticket services, tours, anti-viral cleaning products, cashless payment service, daily disinfection in common areas, doctor/nurse on call, face coverings on staff, first aid kit, guest rooms seal after sanitization, hand sanitizer, hot water linen and laundry washing, hygiene certification, individually-wrapped food options, physical distancing of at least 1 meter, professional-grade sanitizing services, protective screens in common areas, room sanitization opt-out available, rooms sanitized between stays, safe dining setup, sanitized kitchen and tableware items, shared stationery removed, staff trained in safety protocol, sterilizing equipment, temperature check for guests and staff, alternative meal arrangement, bar, grocery delivery, kitchen, room service, shared kitchen, vending machine, cash withdrawal, contactless check-in/out, daily housekeeping, elevator, food delivery, heating in public area, laundromat, laundry service, library, luggage storage, meeting/banquet facilities, safety deposit boxes, smoke-free property, smoking area, terrace, family room, cat-friendly, cctv outside property, dog-friendly, fire extinguisher, front desk [24-hour], non-smoking rooms, pets allowed, smoke alarms, bicycle parking, car park [charges apply], car park [nearby], car park [on-site], car power charging station, taxi service, bicycle rental, blackout curtains, daily housekeeping, desk, free bottled water, hair dryer, heating, in-room safe box, ironing facilities, linens, non-smoking, private bathroom, satellite/cable channels, shower, toiletries, wi-fi [free], berliner fernsehturm1.7 km, checkpoint charlie2.3 km, topography of terror2.7 km, norddeutsche eiswerke a. g. & eisfabrik160 m, kiki blofeld bar270 m, urban sports club300 m, tresor club300 m, holzmarkt eg330 m, radialsystem v performing arts340 m, katerholzig berlin350 m, holzmarkt brauerei350 m, radialsystem350 m, bar 25360 m, check-in from: 03:00 pm, check-out until: 10:00 am, distance from city center: 2 km, breakfast charge (unless included in room price): 8.9 eur, non-smoking rooms/floors: no, number of bars/lounges: 1, number of floors: 8, number of rooms : 482, room voltage: 220, most recent renovation: 2018, daily parking fee: 19 eur, ",https://pix8.agoda.net/hotelImages/59871/-1/7bd41d16eade3cb42dd291e383b505d9.jpg?ca=13&ce=1&s=1024x768,https://pix8.agoda.net/hotelImages/59871/-1/8c9436bc57d44545d04b3919b0d191ae.jpg?ca=13&ce=1&s=1024x768,https://pix8.agoda.net/hotelImages/59871/-1/0ecc64c38b1c5cfa3f05b660c9455f36.jpg?ca=7&ce=1&s=1024x768
149943,Leonardo Hotel Berlin,"Wilmersdorfer Str. 32, Charlottenburg, Berlin, Germany, 10585",from $ 136,,From 370 reviews,Excellent,8.7,8.6,8.4,7.8,8.6,True,True,False,False,True,False,"english, german, wheelchair accessible, free wi-fi in all rooms!, internet services, wi-fi in public areas, fitness center, ticket services, tours, anti-viral cleaning products, cashless payment service, daily disinfection in all rooms, daily disinfection in common areas, face coverings on staff, first aid kit, free face masks, hand sanitizer, hot water linen and laundry washing, individually-wrapped food options, professional-grade sanitizing services, protective screens in common areas, room sanitization opt-out available, sanitized kitchen and tableware items, staff trained in safety protocol, sterilizing equipment, alternative meal arrangement, bar, coffee shop, restaurants, room service, vending machine, air conditioning in public area, concierge, contactless check-in/out, daily housekeeping, dry cleaning, elevator, facilities for disabled guests, food delivery, heating in public area, ironing service, laundry service, luggage storage, meeting/banquet facilities, safety deposit boxes, smoke-free property, smoking area, kids meal, allergy-free rooms, cctv in common areas, fire extinguisher, front desk [24-hour], non-smoking rooms, pets allowed, safety/security feature, soundproof rooms, car park [charges apply], bicycle rental, air conditioning, coffee/tea maker, daily housekeeping, desk, free bottled water, hair dryer, heating, individual air conditioning, in-room safe box, internet access – wireless, ironing facilities, non-smoking, private bathroom, satellite/cable channels, shower, soundproofing, telephone, toiletries, wi-fi [free], topography of terror5.4 km, checkpoint charlie5.8 km, berliner fernsehturm7.2 km, bismarckstrasse subway station160 m, deutsche oper berlin260 m, deutsche oper opera house280 m, wilmersdorfer arcaden360 m, deutsche oper subway station420 m, richard-wagner-platz subway station480 m, ski-shop charlottenburg490 m, berlin institute for population and development520 m, rathaus charlottenburg550 m, sophie-charlotte-platz subway station580 m, check-in from: 03:00 pm, check-out until: 12:00 pm, distance from city center: 5.5 km, travel time to airport (minutes): 10, breakfast charge (unless included in room price): 15 eur, non-smoking rooms/floors: yes, number of bars/lounges: 1, number of floors: 6, number of restaurants: 1, number of rooms : 274, year property opened: 2009, most recent renovation: 2009, daily parking fee: 18 eur, ",https://pix8.agoda.net/hotelImages/149943/13230330/e550c9f379d0917c0cbb9c8b6a160bab.jpg?ce=0&s=1024x768,https://pix8.agoda.net/hotelImages/149943/13230330/717cdcc9aec937bfe17eb8c9061957a8.jpg?ce=0&s=1024x768,https://pix8.agoda.net/hotelImages/5083510/0/2824c0dd55deca28fca8ec37c5cce590.jpg?ca=23&ce=0&s=1024x768
3278452,ARCOTEL John F - am Gendarmenmarkt,"Werderscher Markt 11, Mitte, Berlin, Germany, 10117",,,"From 3,409 reviews",Excellent,8.8,9.5,8.4,8.4,8.9,True,True,False,False,True,False,"english, arabic, french, german, spanish, turkish, free wi-fi in all rooms!, internet services, wi-fi in public areas, fitness center, on-site entertainment, sauna, spa, anti-viral cleaning products, body thermometer, breakfast in room, cashless payment service, first aid kit, free face masks, hand sanitizer, hot water linen and laundry washing, professional-grade sanitizing services, room sanitization opt-out available, rooms sanitized between stays, sanitized kitchen and tableware items, shared stationery removed, staff trained in safety protocol, alternative meal arrangement, bar, coffee shop, restaurants, room service, air conditioning in public area, daily housekeeping, dry cleaning, elevator, facilities for disabled guests, food delivery, heating in public area, ironing service, laundry service, luggage storage, meeting/banquet facilities, safety deposit boxes, smoke-free property, smoking area, terrace, family room, cctv in common areas, check-in/out [express], fire extinguisher, front desk [24-hour], non-smoking rooms, pets allowed, smoke alarms, soundproof rooms, car park [on-site], menu: buffet, a-la-carte , checkpoint charlie1.0 km, berliner fernsehturm1.0 km, topography of terror1.3 km, friedrichswerder church (friedrichswerdersche kirche)70 m, pierre boulez saal120 m, sankt-hedwigs-kathedrale cathedral190 m, schinkelplatz200 m, prussian pomp220 m, palaispopulaire220 m, cathedral of st. hedwig - domgemeinde st. hedwig220 m, schlossbrücke220 m, mendelssohn exhibit240 m, staatsratsgebaude building250 m, check-in from: 03:00 pm, check-in until: 12:00 am, check-out from: 01:00 am, check-out until: 12:00 pm, ",https://q-xx.bstatic.com/xdata/images/hotel/840x460/134124121.jpg?k=77d7b5df64243a031d60e70a7d470bb84fd2060e037bd90a66f906f2766f56e6&o=,https://q-xx.bstatic.com/xdata/images/hotel/840x460/134124197.jpg?k=68c9e40bff87a8609f006c4069791743859e1737dcb95805f4383025ed9acb79&o=,https://q-xx.bstatic.com/xdata/images/hotel/840x460/134124972.jpg?k=a514b1e224957dc0ac93a3e9c4818eaceb08cafaf1051233ebe85102e5a17313&o=
